900090,차이나하오란,0,773,0.00,0,-48.8,0.00,,0,3923,-770,-1081,727
036540,SFA반도체,104530,+1985,29.19,68,3.8,1.12,5.38,1773,4496,255,99,2801
036560,영풍정밀,30160,-7700,13.25,581,3.0,0.39,8.17,19788,659,75,92,1213
036620,버추얼텍,104641,-1210,0.00,0,-27.9,3.48,268.03,348,148,0,-31,358
036630,세종텔레콤,3732852,+599,85.57,7,1.2,1.09,10.29,552,1611,23,29,3596
036640,HRS,22100,+3530,9.19,384,8.1,0.72,5.80,4918,677,77,63,577
036670,KCI,141208,+10250,27.70,370,8.3,2.36,16.70,4346,485,51,40,1155
036690,코맥스,19597,-4635,8.91,520,12.1,1.04,4.96,4448,1402,106,73,662
036710,심텍홀딩스,17182,-2020,49.27,41,1.3,0.62,3.28,3270,8124,274,98,705
036800,나이스정보통신,6516,23150,6.01,3849,22.1,1.29,1.57,17971,3664,431,366,2315
036810,에프에스티,97860,+5820,9.33,624,14.0,1.42,8.06,4088,1917,131,98,1178
036830,솔브레인,63192,+62400,24.64,2532,6.9,1.68,6.31,37072,7756,1057,431,10857
036890,진성티이씨,147296,+9080,16.97,535,9.9,1.98,8.93,4581,2444,189,100,2041
036930,주성엔지니어링,188907,-8260,9.48,871,25.0,2.12,6.95,3905,2727,417,420,3985
037030,파워넷,236654,-6610,9.84,672,23.9,2.11,8.29,3136,1226,72,68,794
037070,파세코,55582,-4945,18.80,263,5.4,1.02,8.62,4868,1213,39,37,692
037230,한국팩키지,100350,+2275,19.96,114,7.0,1.36,11.84,1669,570,27,28,569
037330,인지디스플레,36681,-1630,28.60,57,1.4,0.42,3.86,3926,4788,29,13,580
037350,성도이엔지,55412,-6170,4.17,1480,12.4,0.51,1.59,12003,3913,249,212,954
037370,EG,25199,-7960,0.00,0,-1.2,1.18,23.64,6764,1640,13,-10,597
037400,우리조명,25767,1185,0.00,0,-6.7,0.37,3.75,3234,14962,-37,-233,295
037440,희림,24333,-4730,16.42,288,7.4,1.28,8.43,3705,1595,87,37,659
037460,삼지전자,79581,11450,6.55,1749,17.3,1.13,4.37,10094,13046,524,437,1868
037760,쎄니트,130175,2050,11.26,182,9.5,1.02,7.64,2007,1262,86,67,694
037950,엘컴텍,312850,+1965,28.07,70,7.8,2.18,24.26,901,503,40,54,1659
038010,제일테크노스,108843,-4865,11.84,411,5.2,0.62,8.50,7834,1531,56,36,438
038060,루멘스,201533,-3395,49.20,69,1.5,0.76,16.66,4442,3616,-92,12,1605
038070,서린바이오,47639,+11150,36.44,306,4.1,1.48,30.19,7531,426,12,23,769
038110,에코플라스틱,79924,+1650,0.00,0,-7.2,0.31,4.92,5403,10426,-35,-90,424
038160,팍스넷,198879,9650,57.10,169,4.3,2.41,39.79,3996,183,13,19,1069
038290,마크로젠,157605,+38050,36.27,1049,10.8,3.81,23.37,9996,1018,30,93,4035
038340,UCI,0,3600,0.00,0,-143.3,10.91,95.42,330,194,-1,-130,484
038390,레드캡투어,2344,-17800,16.94,1051,6.2,1.09,2.76,16266,2604,196,86,1529
038460,바이오스마트,106436,+5760,20.87,276,7.8,1.57,23.36,3660,804,43,41,1151
038500,삼표시멘트,970427,-4620,13.67,338,5.9,0.78,7.10,5890,6713,744,363,4960
038530,골드퍼시픽,126089,-4035,0.00,0,-23.5,4.45,32.80,906,120,12,-10,369
038540,상상인,231901,+24200,11.09,2183,41.0,3.93,8.64,6162,3976,1219,1002,11555
038620,위즈코프,84103,-1235,26.28,47,3.7,1.12,13.13,1098,363,9,12,459
038680,에스넷,36030,+4720,50.21,94,2.2,1.15,4.22,4121,2134,46,18,759
038870,에코바이오,19069,-7160,0.00,0,-40.1,1.56,,4603,287,-105,-248,825
038880,아이에이,41817,+3295,0.00,0,-20.4,4.02,,819,608,-40,-88,1360
038950,파인디지털,13619,+4350,0.00,0,-5.1,0.51,,8505,760,-37,-45,444
039010,현대통신,47485,-10900,6.15,1772,28.9,1.57,3.06,6957,1174,176,153,940
039020,이건홀딩스,4736,-3000,14.02,214,2.9,0.44,10.26,6884,2070,61,29,430
039030,이오테크닉스,71215,-54800,15.71,3488,12.7,1.89,8.81,29043,4042,600,430,6730
039200,오스코텍,254643,+22850,0.00,0,-12.7,17.67,,1293,39,-16,-43,6227
039230,에이아이비트,558249,+1565,0.00,0,-33.5,3.74,26.42,419,539,27,-53,822
039240,경남스틸,128828,+2145,12.62,170,5.4,0.66,10.04,3242,2870,66,43,536
039290,인포뱅크,2250308,+9200,46.70,197,3.2,1.53,17.41,6000,1191,25,19,800
039310,세중,232673,+3910,0.00,0,-2.1,0.90,1.30,4354,1584,80,-13,709
039340,한국경제TV,41192,+3895,6.91,564,13.8,0.95,8.48,4111,648,91,122,896
039420,케이엘넷,99463,+3385,27.75,122,8.5,2.42,11.74,1400,365,43,28,818
039440,에스티아이,111123,+12650,6.76,1870,33.5,2.01,5.02,6293,2870,332,252,2002
039560,다산네트웍스,99301,+6720,0.00,0,-1.3,1.31,28.99,5128,3071,0,-25,1944
039610,화성밸브,1395745,+16800,66.40,253,3.0,2.20,42.29,7635,437,23,17,1223
039670,스포츠서울,137665,-1120,0.00,0,-80.2,1.13,,990,237,-77,-196,351
039740,한국정보공학,5042,3970,0.00,0,-1.7,0.65,25.43,6089,1616,-0,-13,318
039830,오로라,21791,-10050,8.08,1244,13.7,1.11,9.55,9067,1436,160,130,1082
039840,디오,25756,-32450,46.76,694,8.9,4.22,18.43,7682,945,238,111,4923
039860,나노엔텍,178845,+6110,0.00,0,-8.4,6.30,35.32,970,238,17,-21,1567
039980,리노스,899200,+2605,19.73,132,6.9,1.36,13.94,1922,1015,38,50,984
040160,누리텔레콤,49105,+9770,0.00,0,-11.2,2.40,21.43,4078,1176,21,-58,1178
040300,YTN,35164,+2170,20.09,108,2.4,0.48,8.55,4536,1311,22,45,911
040350,큐로컴,264899,+2260,0.00,0,-27.0,3.16,,716,127,-52,-272,2467
040420,정상제이엘에스,8067,+7230,13.12,551,13.1,1.76,7.83,4104,844,103,82,1133
040610,SG&G,102634,-2455,0.00,0,-0.3,0.33,6.46,7371,12176,286,-14,837
040910,아이씨디,185585,+10300,6.67,1544,20.0,1.26,4.80,8156,3118,373,249,1717
041020,인프라웨어,93428,+1855,0.00,0,-41.8,1.60,,1161,152,-142,-146,695
041140,넥슨지티,77521,+7540,0.00,0,-10.1,2.15,63.93,3506,493,-23,-132,2667
041190,우리기술투자,5688217,+3865,87.84,44,5.7,5.52,,700,37,1,33,3247
041440,에버다임,42641,8700,8.82,986,10.0,0.85,6.11,10243,3403,243,176,1559
041460,한국전자인증,44714,-5430,29.04,187,10.6,3.51,14.32,1547,267,51,34,1165
041510,에스엠,428958,+47350,236.75,200,1.3,2.99,28.50,15824,3654,109,-47,10796
041520,이라이콤,697711,-6360,0.00,0,-7.2,0.38,-3.18,16789,3440,-9,-157,775
041590,에너전트,379043,+3030,0.00,0,-16.2,1.50,141.51,2016,358,-10,-107,1348
041830,인바디,163856,-26100,18.25,1430,19.4,3.35,11.51,7781,933,249,193,3571
041910,에스텍파마,67698,+11350,85.98,132,1.9,1.59,17.78,7121,382,25,15,1350
041920,메디아나,18250,+7180,15.37,467,8.9,1.33,6.96,5415,524,62,40,621
041930,동아화성,10390,+3535,5.98,591,9.8,0.58,4.80,6068,2550,130,91,559
041960,코미팜,423114,+24750,0.00,0,-5.2,13.46,410.05,1839,366,-2,-52,13684
042000,카페24,101294,-156600,244.31,641,44.9,90.63,110.72,1728,1426,74,51,14013
042040,케이피엠테크,880575,+1590,0.00,0,-9.1,1.55,,1024,290,-58,-56,1307
042110,에스씨디,137999,+1465,20.35,72,3.6,0.73,3.03,2013,1463,77,35,708
042370,비츠로테크,43324,-7920,4.76,1664,39.5,1.41,5.57,5617,2328,210,439,1770
042420,네오위즈홀딩스,2289,+13500,0.00,0,-1.8,0.41,-7.07,32865,1849,106,-68,1196
042500,링네트,31156,-3795,11.23,338,8.9,1.03,3.52,3677,1485,52,47,567
042510,라온시큐어,90799,-2975,28.07,106,23.8,5.99,21.33,497,212,33,34,946
042520,한스바이오메드,71324,+29100,35.02,831,15.6,5.34,27.21,5450,391,95,81,2869
042600,새로닉스,29477,-5020,20.83,241,4.2,0.89,15.24,5671,1262,2,13,624
042940,상지카일룸,148899,+2420,0.00,0,-53.7,2.92,,830,135,-43,-79,892
043090,팜스웰바이오,306025,+5730,409.29,14,2.6,8.30,215.53,690,196,5,3,1531
043100,솔고바이오,1658192,510,0.00,0,-21.7,1.39,,366,232,-61,-85,825
043150,바텍,33479,34000,6.38,5325,46.1,2.58,11.37,13196,2188,391,837,5050
043200,파루,544339,-3270,0.00,0,-36.3,1.62,,2019,289,-231,-279,970
043220,에이치엘비파워,462325,+1250,0.00,0,-53.6,2.35,,531,374,-102,-133,744
043260,성호전자,469766,1130,66.47,17,1.2,0.84,11.87,1339,923,9,5,333
043290,케이맥,9554,11400,0.00,0,-12.9,1.49,50.15,7644,899,-5,-72,802
043340,에쎈테크,221999,1220,135.56,9,2.2,3.07,39.70,398,661,6,6,878
043360,디지아이,13827,+3110,50.98,61,1.1,0.57,10.96,5410,248,5,5,280
043370,평화정공,63109,+8230,2.32,3548,15.1,0.34,2.13,24121,10538,252,745,1728
043590,크로바하이텍,332203,+4105,0.00,0,-2.7,2.00,24.19,2057,575,-10,-9,534
043610,지니뮤직,375227,+6270,0.00,0,-4.3,3.39,41.07,1849,1556,24,-34,3084
043650,국순당,35640,+5550,9.86,563,4.9,0.46,,12166,628,-43,97,991
043710,서울리거,20281,+4270,0.00,0,-3.7,2.46,,1735,144,-15,-14,1072
043910,자연과환경,1134631,-2105,0.00,0,-27.0,2.45,,860,132,-44,-68,715
044060,조광ILI,355634,+6470,19.20,337,6.7,1.25,11.87,5186,204,39,33,640
044180,KD건설,2411392,-125,0.00,0,-42.1,1.13,,111,224,-103,-167,445
044340,위닉스,233960,-12500,16.87,741,12.0,2.10,11.20,5961,2607,173,113,2234
044480,바이오제네틱스,9981,10250,0.00,0,-6.5,4.20,,2438,149,-15,-14,1123
044490,태웅,66755,-14800,0.00,0,-0.9,0.47,14.08,31426,3044,-44,-60,2961
044780,에이치케이,874728,+1750,97.22,18,0.7,0.70,12.60,2513,572,28,3,323
044960,이글벳,29512,+4500,32.85,137,4.9,1.65,14.74,2735,342,27,16,569
045060,오공,182891,+3230,7.10,455,10.7,0.73,4.42,4424,1496,89,64,372
045100,한양이엔지,70611,+16200,8.30,1951,15.2,1.22,4.44,13225,7140,362,345,2916
045300,성우테크론,23194,+4510,6.75,668,14.8,0.97,4.64,4665,382,54,59,408
045340,토탈소프트,18542,-2905,76.45,38,5.4,4.00,26.98,727,97,4,3,249
045390,대아티아이,7684104,+9410,95.05,99,8.3,7.59,75.78,1240,858,71,67,6695
045510,정원엔시스,15071,-2260,0.00,0,-7.7,2.09,30.09,1079,1590,23,-28,728
045520,크린앤사이언스,19457,15500,20.53,755,16.1,3.17,13.80,4890,771,63,47,1008
045660,에이텍,45861,-7250,4.64,1563,21.6,0.91,8.77,7973,1063,42,129,599
045890,DB라이텍,3918818,+1655,0.00,0,-11.0,0.97,21.45,1702,729,1,-54,440
045970,코아시아홀딩스,17144,+6050,25.53,237,3.9,1.05,4.81,5784,4243,168,20,1187
046070,코다코,89320,2545,0.00,0,-2.3,0.95,9.68,2674,2678,57,-24,994
046110,한일네트웍스,13916,+6090,4.24,1435,33.4,1.26,3.21,4836,1161,72,167,728
046120,오르비텍,1591571,+5790,38.60,150,5.6,2.11,25.06,2741,475,36,26,1377
046140,SBS콘텐츠허브,58364,+5190,0.00,0,-4.0,0.75,-5.28,6913,1980,1,-61,1114
046210,파나진,357149,+7450,0.00,0,-29.2,10.03,,743,74,-26,-65,2387
046310,백금T&A,133375,+3185,15.77,202,9.1,1.33,7.16,2389,1020,58,32,483
046390,삼화네트웍스,70327,+1425,75.00,19,2.0,1.58,26.09,902,210,-2,7,611
046440,KG모빌리언스,46307,+7760,15.19,511,7.8,1.12,10.88,6920,1706,278,127,2321
046890,서울반도체,133030,+17150,24.50,700,6.7,1.68,5.15,10196,11104,983,464,9999
046940,우원개발,203299,+5600,0.00,0,-0.7,1.39,17.33,4023,1836,63,-4,896
046970,우리로,98277,-2430,0.00,0,-30.5,1.75,,1387,411,-59,-106,602
047080,한빛소프트,364924,+3750,70.75,53,6.2,4.29,,874,393,-15,11,929
047310,파워로직스,914953,+4690,14.84,316,6.9,1.01,4.25,4642,7057,195,92,1608
047440,레이젠,0,925,0.00,0,-88.1,1.15,,803,803,-153,-277,270
047560,이스트소프트,10900,+7100,0.00,0,-12.7,3.04,43.27,2334,585,-9,-29,703
047770,코데즈컴바인,113404,+3165,56.52,56,8.0,4.27,53.09,741,212,18,21,1198
047820,초록뱀,1425274,-1575,0.00,0,-17.4,1.25,87.67,1258,588,1,-133,1037
047920,씨트리,234395,+6190,0.00,0,-23.8,4.33,,1430,210,-28,-44,857
048260,오스템임플란트,49708,+49100,67.63,726,9.3,6.21,23.66,7909,3978,217,57,7014
048410,현대아이비티,226236,+5160,139.46,37,5.0,5.44,55.77,948,320,15,12,1681
048430,유라테크,20577,+7650,25.00,306,3.4,0.85,6.66,8988,1939,14,35,881
048470,대동스틸,1025006,+12950,20.89,620,10.0,2.00,19.56,6481,905,55,62,1295
048530,인트론바이오,63646,+35900,0.00,0,-18.5,13.49,,2662,110,-17,-83,5399
048550,SM C&C,257733,+2455,0.00,0,-16.5,2.01,,1222,886,-130,-140,2309
048770,TPC,11925,+5180,16.87,307,18.5,2.48,11.77,2086,1019,54,41,668
048830,엔피케이,134446,+2205,16.96,130,4.9,0.97,4.86,2275,731,20,18,413
048870,시너지이노베이션,139574,-2535,0.00,0,-41.8,4.53,108.78,560,342,-12,-122,1440
048910,대원미디어,44854,+7550,14.89,507,10.3,1.49,4.74,5063,1207,70,78,950
049070,인탑스,28130,-9250,9.57,967,4.4,0.42,0.85,22211,6875,288,295,1591
049080,기가레인,208478,-2775,0.00,0,-0.8,1.58,14.04,1754,1058,60,-1,1398
049120,파인디앤씨,100944,+2550,0.00,0,-41.2,1.37,55.52,1865,1594,-59,-199,614
049180,셀루메드,725552,+12650,0.00,0,-19.3,5.30,128.12,2386,216,-10,-96,2584
049430,코메론,5518,-7910,7.41,1068,8.2,0.60,0.95,13189,685,147,95,716
049470,SGA,153106,686,0.00,0,-33.4,1.37,,500,981,-46,-178,664
049480,오픈베이스,751740,2990,74.75,40,2.0,1.46,15.55,2049,1366,18,17,940
049520,유아이엘,21267,+5200,7.41,702,8.8,0.65,1.22,7994,4798,243,153,1133
049550,잉크테크,3726,+3300,0.00,0,-65.6,1.22,,2708,576,-69,-220,529
049630,재영솔루텍,565341,+1780,0.00,0,-134.9,4.96,,359,1326,-261,-363,813
049720,고려신용정보,28894,+3615,14.01,258,21.1,2.99,7.04,1210,878,50,36,517
049830,승일,29435,-11300,24.41,463,2.1,0.51,6.70,21950,1358,37,27,693
049950,미래컴퍼니,18840,+132000,32.63,4045,33.1,10.50,25.92,12576,1815,372,282,10381
049960,쎌바이오텍,18041,+35000,14.51,2412,20.9,3.65,11.08,9595,611,226,182,3290
050090,휘닉스소재,451982,+817,0.00,0,-8.1,1.83,,446,381,-7,-24,565
050110,캠시스,181754,+2135,0.00,0,-45.0,1.91,6.52,1116,4244,137,-344,1234
050120,라이브플렉스,399803,+907,43.19,21,2.4,1.04,19.31,875,357,22,17,755
050320,에이앤티앤,0,3220,0.00,0,-160.7,15.12,,213,141,-18,-48,730
050540,한국코퍼레이션,47033,+2450,144.12,17,1.6,1.76,,1392,1285,-31,3,645
050760,에스폴리텍,19485,-2000,0.00,0,-6.5,0.73,12.73,2744,1223,11,-31,327
050860,아세아텍,37641,+3460,14.36,241,4.6,0.66,5.59,5278,1017,56,41,606
050890,쏠리드,227741,-4470,0.00,0,-27.6,2.44,6.39,1833,2593,202,-259,1716
050960,수산아이앤티,16109,-7880,12.63,624,6.1,0.76,2.36,10386,164,44,42,532
051160,지어소프트,60845,-1915,0.00,0,-18.8,3.87,9.96,495,1005,9,-14,264
051360,토비스,41921,+7840,9.81,799,8.1,0.79,4.31,9919,5227,206,130,1311
051370,인터플렉스,71567,+16000,9.38,1706,13.4,1.15,4.87,13914,8055,615,416,3732
051380,피씨디렉트,7734,+4435,11.14,398,10.6,1.12,11.52,3964,2274,29,30,334
051390,YW,297920,-4350,14.65,297,4.1,0.71,9.95,6164,264,42,29,494
051490,나라엠앤디,94019,-7000,45.16,155,2.8,1.29,10.45,5436,1409,67,19,994
051500,CJ프레시웨이,28951,32100,0.00,0,-0.8,2.11,8.70,15181,25044,439,12,3811
051780,큐로홀딩스,124269,+882,0.00,0,-67.6,2.13,,415,154,-69,-397,531
051980,중앙리빙테크,377579,-1290,75.88,17,2.7,2.03,,634,72,-6,3,291
052020,에스티큐브,821740,+15100,0.00,0,-68.1,21.00,,719,85,-141,-165,4033
052190,이에스에이,471725,+2950,0.00,0,-159.2,1.90,62.51,1555,116,-3,-233,611
052220,iMBC,11641,3005,0.00,0,-0.2,1.35,15.27,2233,574,1,-2,691
052260,SK바이오랜드,187930,+19300,24.16,799,8.9,2.10,13.51,9188,1026,160,120,2895
052290,트레이스,0,1455,0.00,0,-133.1,4.63,,314,35,-143,-364,798
052300,W홀딩컴퍼니,1610193,-659,19.38,34,4.0,0.94,64.15,703,324,14,31,872
052330,코텍,24889,+17000,11.64,1460,8.6,1.01,4.54,16783,3275,334,217,2648
052400,코나아이,762338,-18900,0.00,0,-23.4,2.13,213.92,8871,1021,-98,-380,2941
052420,오성첨단소재,840356,+2815,87.97,32,1.8,1.19,37.98,2359,447,11,11,1400
052460,아이크래프트,2003,+5340,16.74,319,6.2,1.24,10.23,4308,925,21,22,430
052600,한네트,15124,+2940,24.30,121,3.8,0.92,2.29,3202,276,25,14,340
052670,제일바이오,291409,+4005,72.82,55,2.4,1.98,32.07,2027,280,11,8,601
052710,아모텍,462148,-32900,12.65,2600,14.2,1.67,6.21,19685,3154,409,253,3206
052770,와이디온라인,6418800,+2600,0.00,0,-463.2,288.89,,9,211,-101,-211,817
052790,액토즈소프트,16947,-11900,0.00,0,-6.7,1.26,8.29,9453,554,66,-75,1348
052860,아이앤씨,11205,+4045,9.45,428,17.1,1.56,8.25,2600,429,69,63,639
052900,KMH하이텍,258445,+1170,0.00,0,-0.9,1.06,14.29,1108,515,6,-4,549
053030,바이넥스,351805,+11700,0.00,0,-8.4,2.82,260.79,4156,780,-75,-115,3713
053050,지에스이,54564,-1660,9.12,182,8.4,0.79,6.19,2090,1085,64,49,498
053060,세동,160166,+850,0.00,0,-38.8,0.80,31.78,1059,1193,-57,-78,167
053110,소리바다,759827,+1890,0.00,0,-20.0,2.93,,645,540,-40,-60,1065
053160,프리엠스,24574,+6280,29.21,215,2.7,0.87,2.98,7218,287,13,11,377
053260,금강철강,36519,+4000,23.12,173,2.8,0.69,4.61,5761,1972,36,30,749
053270,구영테크,119610,-1795,23.31,77,2.6,0.68,8.18,2633,1498,57,14,355
053280,예스24,9744,+5170,0.00,0,-0.1,1.18,18.91,4365,4568,-9,-3,889
053290,NE능률,8376,3390,51.36,66,1.3,0.82,5.27,4115,575,27,7,458
053300,한국정보인증,43020,+4920,27.80,177,7.7,2.07,11.00,2377,361,81,55,1533
053350,이니텍,18079,+7350,14.05,523,7.9,1.08,2.56,6786,2437,216,156,1455
053450,세코닉스,294842,+9400,0.00,0,-1.8,0.81,8.92,11540,3311,16,-24,1057
053590,한국테크놀로지,556000,-1350,0.00,0,-46.9,2.23,,606,96,-52,-131,904
053610,프로텍,9162,-15700,5.34,2939,19.8,1.02,4.07,15401,1498,301,254,1485
053620,태양,4476,+8860,10.16,872,4.7,0.51,2.23,17529,1576,141,69,762
053660,현진소재,556692,+4930,0.00,0,-217.0,12.39,61.66,398,1378,-69,-163,662
053700,삼보모터스,360838,-9350,19.85,471,3.4,0.70,5.99,13447,9387,236,66,1332
053800,안랩,37260,+56200,29.99,1874,9.2,3.06,17.99,18364,1503,167,163,5628
053950,경남제약,0,17200,0.00,0,-21.7,12.68,46.11,1356,402,37,-35,1935
053980,오상자이엘,29781,-10450,60.76,172,6.3,3.71,53.80,2814,670,13,30,1855
054040,한국컴퓨터,51174,-2970,0.00,0,-0.0,0.50,3.02,5891,2213,34,-0,477
054050,농우바이오,42671,+15550,23.89,651,5.5,1.28,17.90,12154,1045,100,92,2493
054090,삼진엘앤디,175109,+2365,0.00,0,-13.4,0.67,15.26,3541,2206,-38,-127,590
054180,중앙오션,914889,-3250,0.00,0,-63.4,3.72,113.04,874,160,-2,-129,749
054210,이랜텍,283935,-3370,0.00,0,-0.9,0.45,9.33,7492,5892,34,-15,690
054220,비츠로시스,890247,-1715,63.52,27,-36.4,1.07,,1600,753,-55,-216,754
054300,팬스타엔터프라이즈,315088,-1120,17.78,63,7.4,1.62,14.27,693,335,27,18,461
054340,피앤텔,1650903,-1055,0.00,0,-76.8,1.38,,765,180,-78,-220,325
054410,케이피티유,3073,+5930,7.08,837,13.6,0.94,16.79,6285,264,21,42,300
054450,텔레칩스,58863,-10700,78.68,136,1.9,1.76,6.38,6076,1227,63,15,1445
054540,삼영엠텍,94069,-4170,30.66,136,2.4,0.72,15.10,5757,635,5,17,542
054620,APS홀딩스,35606,+5250,0.11,46508,348.2,0.38,10.72,13639,879,3,6701,1071
054630,에이디칩스,906342,-2195,64.56,34,2.3,1.68,25.67,1310,186,12,5,542
054670,대한뉴팜,52100,13650,0.00,0,-33.5,3.79,14.37,3603,1308,131,-206,1959
054780,키이스트,80329379,+3625,0.00,0,-2.2,5.80,10.29,625,1062,10,2,3074
054800,아이디스홀딩스,245699,13450,10.67,1261,6.1,0.70,-0.67,19268,4382,322,309,1392
054920,한컴시큐어,34519,-3270,30.00,109,2.7,0.77,41.34,4227,164,1,14,462
054930,유신,272016,+19900,39.02,510,1.7,0.66,15.35,30234,1485,10,15,597
054940,엑사이엔씨,300967,-1590,0.00,0,-7.5,0.93,6.46,1706,2559,55,-51,527
054950,제이브이엠,6079,-41000,21.64,1895,9.8,2.14,10.69,19135,1062,187,115,2596
056000,신스타임즈,7806,2430,186.92,13,0.9,1.73,24.32,1406,307,3,2,341
056080,유진로봇,164523,+5190,0.00,0,-9.7,2.72,958.47,1906,650,-13,-41,1947
056090,유앤아이,120084,+16550,0.00,0,-11.6,2.34,,7062,133,-53,-65,1281
056190,에스에프에이,155622,-37150,6.70,5544,29.3,1.72,2.94,21646,19204,2361,2033,13340
056360,코위버,53129,-7100,10.20,696,7.1,0.74,7.27,9630,543,60,65,696
056700,신화인터텍,41804,+1995,0.00,0,-2.5,0.63,8.19,3186,1766,22,-24,581
056730,포스링크,1235519,+2475,0.00,0,-89.5,2.72,99.56,910,173,2,-215,1143
057030,와이비엠넷,59105,-2300,0.00,0,-6.1,0.87,8.71,2641,609,11,-27,375
057500,SKC 솔믹스,177932,+4710,7.35,641,75.5,4.04,10.55,1165,1327,242,394,2896
057540,옴니시스템,455075,+2545,16.42,155,9.1,1.43,16.63,1777,1206,35,65,1035
057680,옴니텔,173692,-3075,0.00,0,-52.5,4.68,,657,435,-42,-56,667
057880,토필드,754232,-2475,0.00,0,-76.9,2.47,,1002,158,-145,-190,668
058110,멕아이씨에스,10304,+5070,0.00,0,-22.0,3.45,,1468,86,-10,-20,272
058220,아리온,770665,1075,0.00,0,-73.8,3.71,,290,517,-95,-214,949
058400,KNN,33369,-902,12.53,72,5.3,0.65,6.51,1397,654,86,96,1195
058420,제이웨이,95562,+1815,0.00,0,-44.4,3.02,,601,69,-25,-41,273
058450,일야,269214,+2030,0.00,0,-20.5,0.95,,2138,428,-31,-48,199
